"name","type","number","percent"
"nloptr","closure",8625,30.2631578947368
"nloptr","built-in",5827,20.4456140350877
"nloptr","special",2209,7.75087719298246
"nloptr","primitive",11839,41.540350877193
"quantreg","closure",498444,49.1640191391335
"quantreg","built-in",199522,19.6798505482626
"quantreg","special",100426,9.90551754272621
"quantreg","primitive",215447,21.2506127698777
"R6","closure",608869,43.0404094313414
"R6","built-in",254753,18.0082635572882
"R6","special",219557,15.5202895426061
"R6","primitive",331466,23.4310374687642
"RcppArmadillo","closure",682386,39.1374219701714
"RcppArmadillo","built-in",290573,16.6654622371189
"RcppArmadillo","special",279277,16.0175938480033
"RcppArmadillo","primitive",491328,28.1795219447064
"RcppEigen","closure",51,27.8688524590164
"RcppEigen","built-in",38,20.7650273224044
"RcppEigen","special",22,12.0218579234973
"RcppEigen","primitive",72,39.344262295082
"Rcpp","closure",61441,39.8080897740746
"Rcpp","built-in",28918,18.7361914696488
"Rcpp","special",16832,10.9055804280077
"Rcpp","primitive",47152,30.5501383282689
"readr","closure",35526,41.3131454088752
"readr","built-in",21743,25.2849102242069
"readr","special",5680,6.60526560610289
"readr","primitive",23043,26.796678760815
"readxl","closure",61599,33.7126063113651
"readxl","built-in",38701,21.1807265841351
"readxl","special",13069,7.15255202005276
"readxl","primitive",69349,37.9541150844471
"rlang","closure",3443,40.9734618588599
"rlang","built-in",2150,25.5861002023087
"rlang","special",847,10.0797334285374
"rlang","primitive",1963,23.3607045102939
"rprojroot","closure",2125,40.1246223564955
"rprojroot","built-in",1411,26.642749244713
"rprojroot","special",448,8.45921450151057
"rprojroot","primitive",1312,24.773413897281
"RSQLite","closure",87530,46.8255157065822
"RSQLite","built-in",36303,19.4208465291449
"RSQLite","special",22185,11.8682059402551
"RSQLite","primitive",40910,21.8854318240178
"SparseM","closure",47255,50.4386901203996
"SparseM","built-in",21428,22.8716591239006
"SparseM","special",8145,8.69374946631372
"SparseM","primitive",16860,17.995901289386
"sp","closure",1942675,34.2841012692005
"sp","built-in",972410,17.1609779892073
"sp","special",669277,11.8113222464626
"sp","primitive",2082040,36.7435984951297
"stringr","closure",5367,47.3030142781597
"stringr","built-in",2957,26.06204829896
"stringr","special",1185,10.444209413009
"stringr","primitive",1837,16.1907280098713
"tibble","closure",34893,42.9796144607994
"tibble","built-in",21386,26.3423046129211
"tibble","special",5493,6.76602820718113
"tibble","primitive",19413,23.9120527190984
"tidyr","closure",3345,48.2544720138488
"tidyr","built-in",1855,26.7599538372764
"tidyr","special",600,8.65551067512983
"tidyr","primitive",1132,16.3300634737449
"viridis","closure",780431,41.5140317066515
"viridis","built-in",374661,19.9296140635697
"viridis","special",162579,8.64818255660743
"viridis","primitive",562250,29.9081716731714
"xml2","closure",10816,44.9954239121391
"xml2","built-in",5820,24.2116648639654
"xml2","special",2113,8.79024877277644
"xml2","primitive",5289,22.0026624511191
"xtable","closure",1528732,42.2992116136533
"xtable","built-in",602481,16.6703328720832
"xtable","special",446434,12.3525943314654
"xtable","primitive",1036444,28.6778611827981
"xts","closure",44103,42.5889623871373
"xts","built-in",23702,22.8883202163102
"xts","special",8779,8.47762058809328
"xts","primitive",26971,26.0450968084593
"zoo","closure",362565,41.3482000506353
"zoo","built-in",157387,17.9489723535624
"zoo","special",103642,11.8197017076881
"zoo","primitive",253264,28.8831258881142
