"name","type","number","percent"
"data","ENV",3,0.00343276921492568
"DBI","BCODE",79255,62.8798337062249
"DBI","LANG",15180,12.0436045127815
"DBI","STR",14851,11.7825804097047
"DBI","LGL",11571,9.18027324225258
"DBI","SYM",2369,1.87953221941892
"DBI","NIL",1176,0.93302232589137
"DBI","INT",635,0.503800320528078
"DBI","PROM",460,0.364957712508529
"DBI","REAL",347,0.275305057044477
"DBI","VEC",92,0.0729915425017058
"DBI","CLOS",72,0.0571238158709002
"DBI","ENV",34,0.0269751352723695
"digest","BCODE",25126,47.9174612861393
"digest","LANG",9763,18.6188877870166
"digest","LGL",5237,9.98741322755359
"digest","STR",4548,8.67343046761767
"digest","REAL",2353,4.4873750858189
"digest","NIL",1654,3.15432145853993
"digest","PROM",1551,2.95789152490655
"digest","INT",1387,2.64512930048059
"digest","SYM",735,1.40170874971394
"digest","VEC",82,0.156381112212983
"dplyr","BCODE",551538,65.1854495772397
"dplyr","LANG",77664,9.17899175753393
"dplyr","NIL",54427,6.43264555504866
"dplyr","LGL",39545,4.67376428012566
"dplyr","STR",26245,3.10185721410793
"dplyr","INT",25016,2.95660354612779
"dplyr","REAL",24497,2.89526371400274
"dplyr","SYM",17100,2.02102337059423
"dplyr","CLOS",15548,1.83759481672509
"dplyr","ENV",7902,0.933925536516701
"dplyr","PROM",5696,0.673201702859925
"dplyr","VEC",928,0.109678929117628
"foreach","BCODE",382559,42.7837466966535
"foreach","SYM",128573,14.3790491506639
"foreach","STR",121772,13.6184546769123
"foreach","LANG",94370,10.5539333168562
"foreach","LGL",51783,5.79118712458159
"foreach","REAL",36925,4.12953256039966
"foreach","INT",36314,4.06120095865547
"foreach","NIL",25674,2.87126930144078
"foreach","PROM",15886,1.77662164534892
"foreach","VEC",313,0.0350045684876125
"forecast","BCODE",507145,63.910399798368
"forecast","REAL",62432,7.8676790271258
"forecast","LANG",52134,6.56992533316531
"forecast","STR",47464,5.98141205381053
"forecast","LGL",40244,5.07154784033269
"forecast","SYM",28598,3.60391922119656
"forecast","NIL",27605,3.47878138684982
"forecast","PROM",18631,2.34787813868498
"forecast","INT",7666,0.96606912195583
"forecast","VEC",1446,0.182224882643899
"forecast","CLOS",117,0.0147443369774109
"forecast","ENV",43,0.00541885888913393
"Formula","BCODE",17924,61.9157829285986
"Formula","LANG",2269,7.83792186258593
"Formula","STR",1942,6.70834916577429
"Formula","INT",1485,5.12971087084183
"Formula","LGL",1415,4.88790631800753
"Formula","REAL",1399,4.83263670593112
"Formula","NIL",1126,3.88959894987737
"Formula","SYM",972,3.35762893364192
"Formula","PROM",320,1.1053922415282
"Formula","VEC",97,0.335072023213237
"gdata","BCODE",11004,55.9943008345207
"gdata","STR",2890,14.7058823529412
"gdata","LGL",2113,10.7520863016487
"gdata","LANG",1787,9.09322206391207
"gdata","SYM",541,2.75290046814574
"gdata","NIL",402,2.04559332383472
"gdata","INT",313,1.59271320985141
"gdata","PROM",247,1.25686952981885
"gdata","REAL",247,1.25686952981885
"gdata","VEC",108,0.549562385507836
"ggplot2","BCODE",90114,60.5869499445322
"ggplot2","STR",22682,15.2499411705382
"ggplot2","LANG",13230,8.89501462332336
"ggplot2","LGL",12263,8.24486502840623
"ggplot2","SYM",3494,2.34914445154133
"ggplot2","NIL",2804,1.88523212424782
"ggplot2","INT",1436,0.965475510135476
"ggplot2","REAL",1062,0.71402158200827
"ggplot2","PROM",817,0.549299088983763
"ggplot2","VEC",798,0.536524691565536
"ggplot2","ENV",25,0.0168084176555619
"ggplot2","CLOS",10,0.00672336706222476
"gridExtra","BCODE",1092961,55.1799850559393
"gridExtra","SYM",178764,9.02520295650067
"gridExtra","STR",178551,9.01444929116685
"gridExtra","LGL",178214,8.99743527606123
"gridExtra","LANG",152625,7.70553132194354
"gridExtra","VEC",45347,2.28942000888566
"gridExtra","REAL",40158,2.0274445656125
"gridExtra","INT",39872,2.013005371784
"gridExtra","PROM",37818,1.90930570701563
"gridExtra","NIL",36274,1.83135425501838
"gridExtra","CLOS",118,0.00595742962155176
"gridExtra","ENV",18,0.000908760450745184
"highr","BCODE",4596,49.0658695420092
"highr","LGL",1215,12.9710686452439
"highr","LANG",919,9.81103875306929
"highr","STR",593,6.33073556101206
"highr","SYM",568,6.06384114444326
"highr","INT",506,5.40194299135262
"highr","VEC",358,3.82192804526529
"highr","PROM",256,2.73299882566457
"highr","REAL",179,1.91096402263265
"highr","NIL",177,1.88961246930714
"htmlwidgets","BCODE",17275,59.7895684075728
"htmlwidgets","STR",5027,17.3986778804555
"htmlwidgets","LANG",2229,7.71467137368913
"htmlwidgets","LGL",1793,6.20565534904648
"htmlwidgets","PROM",736,2.54732980306649
"htmlwidgets","SYM",649,2.24621880732357
"htmlwidgets","NIL",390,1.34980791195099
"htmlwidgets","INT",371,1.28404803931748
"htmlwidgets","REAL",295,1.02100854878344
"htmlwidgets","VEC",128,0.443013878794172
"iterators","BCODE",3558,59.0343454454953
"iterators","STR",1073,17.803218848515
"iterators","LGL",476,7.89779326364692
"iterators","LANG",302,5.01078480172557
"iterators","SYM",273,4.52961672473868
"iterators","NIL",161,2.67131242740999
"iterators","REAL",93,1.543056246889
"iterators","INT",52,0.862784138045462
"iterators","VEC",25,0.414800066368011
"iterators","PROM",14,0.232288037166086
"jsonlite","BCODE",18794,60.5242818498003
"jsonlite","STR",5909,19.0293700888832
"jsonlite","LANG",2328,7.49710163596548
"jsonlite","LGL",2019,6.50199665077934
"jsonlite","SYM",594,1.91292026278501
"jsonlite","PROM",379,1.22053329898235
"jsonlite","NIL",364,1.17222723174031
"jsonlite","INT",300,0.966121344840912
"jsonlite","REAL",250,0.80510112070076
"jsonlite","VEC",113,0.363905706556744
"jsonlite","CLOS",1,0.00322040448280304
"jsonlite","ENV",1,0.00322040448280304
"knitr","BCODE",15665,54.8955705074292
"knitr","STR",6310,22.1124194000561
"knitr","LANG",1859,6.51457807681525
"knitr","LGL",1748,6.12559573871601
"knitr","SYM",1465,5.13386599383235
"knitr","INT",459,1.60849453322119
"knitr","NIL",431,1.51037286234931
"knitr","REAL",220,0.770955985421923
"knitr","PROM",202,0.707877768432857
"knitr","VEC",177,0.62026913372582
"lazyeval","BCODE",10399,52.5786227121044
"lazyeval","STR",3749,18.9554049954495
"lazyeval","LANG",1798,9.09090909090909
"lazyeval","SYM",1444,7.30104156133077
"lazyeval","LGL",1335,6.74992415815553
"lazyeval","NIL",315,1.59267873394681
"lazyeval","INT",309,1.56234199615735
"lazyeval","PROM",174,0.879765395894428
"lazyeval","REAL",140,0.707857215087471
"lazyeval","VEC",115,0.581454140964708
"lubridate","BCODE",138383,60.2792176678137
"lubridate","LANG",29048,12.653221239709
"lubridate","LGL",26467,11.5289454196977
"lubridate","STR",22527,9.81269329616239
"lubridate","SYM",6107,2.66019079147972
"lubridate","NIL",2033,0.885568671864791
"lubridate","INT",1757,0.765343903820186
"lubridate","REAL",1263,0.550158992899769
"lubridate","PROM",1020,0.444308925382236
"lubridate","VEC",517,0.2252036415908
"lubridate","ENV",225,0.0980093217754933
"lubridate","CLOS",223,0.0971381278041556
"magrittr","BCODE",11819,50.9198224979536
"magrittr","STR",4172,17.9742363534531
"magrittr","LGL",2229,9.60320537676102
"magrittr","LANG",1807,7.78510189134462
"magrittr","SYM",1650,7.10869846193615
"magrittr","INT",494,2.1283012364827
"magrittr","NIL",333,1.43466459868166
"magrittr","REAL",260,1.12015854551721
"magrittr","PROM",245,1.05553401404506
"magrittr","VEC",202,0.870277023824911
"markdown","BCODE",8695,56.7855276907001
"markdown","STR",2521,16.46421107628
"markdown","LGL",1522,9.93991640543365
"markdown","LANG",1403,9.16274817136886
"markdown","NIL",458,2.99111807732497
"markdown","SYM",380,2.48171368861024
"markdown","REAL",120,0.783699059561129
"markdown","INT",115,0.751044932079415
"markdown","VEC",53,0.346133751306165
"markdown","PROM",45,0.293887147335423
"mvtnorm","BCODE",29458,50.7223169240835
"mvtnorm","STR",7049,12.1373349174372
"mvtnorm","LGL",6848,11.7912426606057
"mvtnorm","LANG",5755,9.90925839833325
"mvtnorm","SYM",4099,7.05787144652789
"mvtnorm","INT",1394,2.40026172150765
"mvtnorm","REAL",1238,2.13165280575787
"mvtnorm","NIL",980,1.68741498355631
"mvtnorm","VEC",808,1.39125643542194
"mvtnorm","PROM",448,0.7713897067686
"nloptr","BCODE",8634,47.4187170474517
"nloptr","STR",2799,15.3723637961336
"nloptr","LGL",1605,8.81480667838313
"nloptr","SYM",1126,6.18409490333919
"nloptr","LANG",1020,5.60193321616872
"nloptr","NIL",808,4.43760984182777
"nloptr","PROM",771,4.23440246045694
"nloptr","INT",570,3.1304920913884
"nloptr","REAL",507,2.78449033391916
"nloptr","VEC",368,2.02108963093146
"psych","BCODE",2578401,52.448077765677
"psych","PROM",499107,10.1524948017759
"psych","LANG",474984,9.66180115872291
"psych","LGL",395824,8.05158233087922
"psych","REAL",362877,7.38139688720861
"psych","STR",352493,7.17017262863952
"psych","SYM",86809,1.76580957840175
"psych","NIL",81790,1.66371649733875
"psych","INT",72695,1.478712199218
"psych","VEC",10466,0.212892246743456
"psych","CLOS",527,0.0107198752182115
"psych","ENV",129,0.00262403017675386
"quantreg","BCODE",570059,62.0294141329729
"quantreg","STR",154144,16.7727586304452
"quantreg","LANG",93962,10.2242185646791
"quantreg","LGL",67146,7.30630871782149
"quantreg","SYM",15091,1.6420859747512
"quantreg","NIL",5044,0.548849092614476
"quantreg","PROM",4508,0.490525715603897
"quantreg","INT",4490,0.488567094734139
"quantreg","REAL",2492,0.271160178190974
"quantreg","VEC",1024,0.111423765035135
"quantreg","CLOS",582,0.0633287414555165
"quantreg","ENV",472,0.0513593916958828
"R6","BCODE",683334,57.2223622540453
"R6","STR",167504,14.0267783646088
"R6","LANG",135974,11.3864574060877
"R6","LGL",107207,8.97750995877482
"R6","SYM",59917,5.01744722079632
"R6","PROM",10239,0.857413456844193
"R6","NIL",10153,0.850211820230402
"R6","REAL",8099,0.678209941105686
"R6","INT",7799,0.653087952918045
"R6","S4",1355,0.113467646647513
"R6","VEC",1333,0.111625367513752
"R6","CLOS",786,0.0658196090516198
"R6","ENV",473,0.0396090013758476
"RcppArmadillo","BCODE",774599,57.3014715238098
"RcppArmadillo","LANG",187006,13.8338920961447
"RcppArmadillo","STR",169477,12.5371727686722
"RcppArmadillo","LGL",122530,9.06423750329192
"RcppArmadillo","SYM",33163,2.45325478104684
"RcppArmadillo","INT",22106,1.63530591894043
"RcppArmadillo","NIL",15317,1.13308516965578
"RcppArmadillo","PROM",9198,0.680428111934049
"RcppArmadillo","REAL",8781,0.649580262110555
"RcppArmadillo","CLOS",3879,0.286951581451639
"RcppArmadillo","VEC",3241,0.239755110978284
"RcppArmadillo","ENV",2167,0.1603052531595
"RcppArmadillo","S4",332,0.0245599188043166
"RcppEigen","BCODE",38,44.7058823529412
"RcppEigen","STR",15,17.6470588235294
"RcppEigen","LANG",12,14.1176470588235
"RcppEigen","NIL",11,12.9411764705882
"RcppEigen","SYM",3,3.52941176470588
"RcppEigen","LGL",3,3.52941176470588
"RcppEigen","REAL",3,3.52941176470588
"Rcpp","BCODE",73752,59.7283748653617
"Rcpp","STR",15947,12.91474663708
"Rcpp","LANG",12493,10.1175098599762
"Rcpp","LGL",12425,10.0624397670859
"Rcpp","SYM",2701,2.18741648377457
"Rcpp","NIL",2605,2.1096704702824
"Rcpp","INT",1455,1.17833801699074
"Rcpp","REAL",697,0.564468452125463
"Rcpp","VEC",598,0.484292875711659
"Rcpp","PROM",469,0.379821670081552
"Rcpp","CLOS",228,0.18464678204391
"Rcpp","ENV",109,0.0882741194859045
"readr","BCODE",39664,61.0948522842796
"readr","STR",8015,12.345583931487
"readr","LGL",5167,7.95878130679893
"readr","LANG",5000,7.70154955176982
"readr","NIL",2492,3.83845229660208
"readr","INT",1600,2.46449585656634
"readr","REAL",1312,2.0208866023844
"readr","SYM",1002,1.54339053017467
"readr","PROM",403,0.620744893872647
"readr","VEC",246,0.378916237947075
"readr","CLOS",14,0.0215643387449555
"readr","ENV",7,0.0107821693724777
"readxl","BCODE",70980,57.458796101415
"readxl","LANG",13580,10.9931030016514
"readxl","LGL",9222,7.46527215620244
"readxl","STR",9107,7.37217886863323
"readxl","NIL",5771,4.67166402227763
"readxl","INT",5066,4.10096169413593
"readxl","SYM",3676,2.9757471748211
"readxl","REAL",2839,2.29818994268692
"readxl","VEC",1320,1.06854903992488
"readxl","PROM",1035,0.837839588122915
"readxl","CLOS",624,0.505132273419033
"readxl","ENV",312,0.252566136709517
"rlang","BCODE",3969,58.3590648434054
"rlang","STR",940,13.8214968387002
"rlang","LANG",777,11.4247904719894
"rlang","LGL",694,10.2043817085723
"rlang","SYM",156,2.29378032642258
"rlang","NIL",120,1.76444640494045
"rlang","INT",51,0.749889722099691
"rlang","REAL",45,0.661667401852669
"rlang","VEC",30,0.441111601235113
"rlang","PROM",19,0.279370680782238
"rprojroot","BCODE",2379,62.6052631578947
"rprojroot","STR",492,12.9473684210526
"rprojroot","LANG",359,9.44736842105263
"rprojroot","LGL",295,7.76315789473684
"rprojroot","NIL",84,2.21052631578947
"rprojroot","SYM",77,2.02631578947368
"rprojroot","INT",54,1.42105263157895
"rprojroot","REAL",42,1.10526315789474
"rprojroot","VEC",10,0.263157894736842
"rprojroot","PROM",8,0.210526315789474
"RSQLite","BCODE",106820,61.8844576275114
"RSQLite","STR",21496,12.4533636131903
"RSQLite","LANG",20065,11.6243366625727
"RSQLite","LGL",16126,9.34234004588325
"RSQLite","SYM",3585,2.0769123815262
"RSQLite","NIL",1792,1.03816652376428
"RSQLite","INT",1002,0.58049266563159
"RSQLite","PROM",599,0.347021064584154
"RSQLite","REAL",511,0.296039672792158
"RSQLite","CLOS",233,0.134984821449262
"RSQLite","ENV",221,0.128032813477626
"RSQLite","VEC",162,0.0938521076170834
"SparseM","BCODE",52224,58.7942583732057
"SparseM","STR",17468,19.6656346749226
"SparseM","LANG",7278,8.1936391781593
"SparseM","LGL",6262,7.04981705600901
"SparseM","SYM",2830,3.18603996622572
"SparseM","PROM",843,0.949057134815649
"SparseM","NIL",726,0.81733746130031
"SparseM","INT",505,0.568533633549113
"SparseM","REAL",358,0.403039684773431
"SparseM","CLOS",165,0.185758513931889
"SparseM","VEC",90,0.10132282578103
"SparseM","ENV",71,0.0799324514494793
"SparseM","S4",5,0.00562904587672389
"sp","BCODE",2162469,53.0125145648609
"sp","LGL",596242,14.6167587647184
"sp","LANG",564494,13.8384626076844
"sp","STR",234326,5.74445714039165
"sp","INT",136601,3.3487474280901
"sp","SYM",132881,3.25755233850441
"sp","REAL",99523,2.43978733893464
"sp","NIL",91139,2.23425518004043
"sp","PROM",29680,0.727599531963266
"sp","VEC",13560,0.332420810425266
"sp","CLOS",9210,0.225781391151674
"sp","ENV",9000,0.220633281255707
"sp","S4",42,0.0010296219791933
"stringr","BCODE",5816,61.2726506531816
"stringr","STR",1830,19.2793931731985
"stringr","LANG",839,8.83902233459756
"stringr","LGL",600,6.32111251580278
"stringr","SYM",172,1.81205225453013
"stringr","NIL",91,0.958702064896755
"stringr","INT",65,0.684787189211968
"stringr","REAL",53,0.558364938895912
"stringr","PROM",21,0.221238938053097
"stringr","VEC",5,0.0526759376316898
"tibble","BCODE",39598,63.6306663881345
"tibble","STR",5593,8.98748212305764
"tibble","LANG",5456,8.76733460815349
"tibble","NIL",3498,5.62099275280809
"tibble","LGL",3358,5.39602448940239
"tibble","INT",1809,2.90691134643506
"tibble","REAL",1574,2.52928604714692
"tibble","SYM",669,1.0750269158458
"tibble","PROM",586,0.941652873969565
"tibble","VEC",90,0.14462245504652
"tidyr","BCODE",3768,60.288
"tidyr","STR",1153,18.448
"tidyr","LANG",664,10.624
"tidyr","LGL",381,6.096
"tidyr","SYM",124,1.984
"tidyr","NIL",81,1.296
"tidyr","INT",31,0.496
"tidyr","REAL",22,0.352
"tidyr","PROM",21,0.336
"tidyr","VEC",5,0.08
"viridis","BCODE",874461,61.9773242887528
"viridis","STR",217489,15.414508231055
"viridis","LANG",161791,11.4669187922636
"viridis","LGL",81506,5.77672851445529
"viridis","INT",23352,1.65507035395627
"viridis","SYM",16958,1.20189632846824
"viridis","REAL",14805,1.04930269742731
"viridis","NIL",13334,0.945045739108125
"viridis","PROM",5856,0.415043336449466
"viridis","VEC",632,0.0447929283873057
"viridis","CLOS",610,0.0432336808801527
"viridis","ENV",143,0.0101351087964948
"xml2","BCODE",12126,59.1367959034382
"xml2","STR",3198,15.596196049744
"xml2","LANG",2013,9.81711777615216
"xml2","LGL",1930,9.4123384540356
"xml2","SYM",473,2.30675445013411
"xml2","NIL",368,1.79468422336016
"xml2","INT",133,0.648622287247013
"xml2","REAL",120,0.585223116313094
"xml2","PROM",76,0.370641306998293
"xml2","VEC",68,0.33162643257742
"xtable","BCODE",1806458,58.132682686967
"xtable","LANG",393195,12.6532032126415
"xtable","STR",370735,11.9304296673118
"xtable","LGL",307857,9.9069855451727
"xtable","SYM",113366,3.64817211664522
"xtable","NIL",33620,1.08190768450516
"xtable","INT",27222,0.876016983569291
"xtable","REAL",21212,0.682612308260664
"xtable","PROM",17540,0.56444559149972
"xtable","VEC",8792,0.282930766275116
"xtable","ENV",3752,0.120741155034604
"xtable","CLOS",3410,0.109735431414712
"xtable","S4",315,0.010136850702532
"xts","BCODE",49277,57.6110084878528
"xts","STR",12923,15.1086117801108
"xts","LANG",8231,9.62307386536348
"xts","LGL",7417,8.67140552294994
"xts","SYM",2711,3.16949984801366
"xts","NIL",1813,2.11962494446653
"xts","REAL",1554,1.81682138097131
"xts","INT",783,0.915425444852339
"xts","PROM",629,0.735380082774101
"xts","VEC",196,0.22914864264503
"zoo","BCODE",434297,59.9117940002262
"zoo","LANG",81625,11.2602670183503
"zoo","LGL",79613,10.9827091961032
"zoo","STR",78353,10.808890679189
"zoo","SYM",17470,2.41000753213573
"zoo","NIL",9832,1.35633623674634
"zoo","REAL",9798,1.35164589581373
"zoo","INT",6745,0.930480870306555
"zoo","PROM",4477,0.617607539861
"zoo","VEC",1343,0.18526846683791
"zoo","CLOS",840,0.115879011276131
"zoo","ENV",454,0.062629846570671
"zoo","S4",47,0.00648370658330735
