"name","types","number","percent"
"htmlwidgets","LANG→NA",1184,4.09787837884609
"htmlwidgets","BCODE→CLOS",644,2.22891357768318
"htmlwidgets","BCODE→VEC",625,2.16315370504967
"htmlwidgets","BCODE→LGL",588,2.03509500571073
"htmlwidgets","PROM→NA",513,1.77551656110477
"htmlwidgets","BCODE→NA",441,1.52632125428304
"htmlwidgets","INT→INT",363,1.25635967189285
"htmlwidgets","NIL→NIL",347,1.20098293704357
"htmlwidgets","BCODE→INT",332,1.14906724812238
"htmlwidgets","LANG→ENV",296,1.02446959471152
"htmlwidgets","REAL→REAL",295,1.02100854878344
"htmlwidgets","SYM→NA",288,0.996781227286886
"htmlwidgets","LGL→NA",255,0.882566711660264
"htmlwidgets","LANG→STR",231,0.799501609386357
"htmlwidgets","LANG→INT",206,0.71297546118437
"htmlwidgets","STR→NA",177,0.612605129270065
"htmlwidgets","VEC→NA",123,0.425708649153774
"htmlwidgets","BCODE→NIL",119,0.411864465441456
"htmlwidgets","SYM→LGL",114,0.394559235801059
"htmlwidgets","PROM→LGL",95,0.328799363167549
"htmlwidgets","SYM→STR",92,0.318416225383311
"htmlwidgets","BCODE→LANG",91,0.314955179455231
"htmlwidgets","LANG→CLOS",85,0.294188903886755
"htmlwidgets","BCODE→BUILTIN",74,0.25611739867788
"htmlwidgets","LANG→VEC",62,0.214584847540927
"htmlwidgets","LANG→LANG",61,0.211123801612847
"htmlwidgets","PROM→STR",60,0.207662755684768
"htmlwidgets","BCODE→REAL",56,0.19381857197245
"htmlwidgets","SYM→REAL",56,0.19381857197245
"htmlwidgets","LANG→REAL",52,0.179974388260132
"htmlwidgets","SYM→INT",50,0.173052296403973
"htmlwidgets","LANG→LGL",43,0.148824974907417
"htmlwidgets","NIL→NA",43,0.148824974907417
"htmlwidgets","PROM→INT",42,0.145363928979338
"htmlwidgets","SYM→VEC",32,0.110753469698543
"htmlwidgets","PROM→REAL",26,0.0899871941300661
"htmlwidgets","BCODE→S4",23,0.0796040563458277
"htmlwidgets","SYM→CLOS",11,0.0380715052088741
"htmlwidgets","BCODE→SPECIAL",10,0.0346104592807947
"htmlwidgets","INT→NA",8,0.0276883674246357
"htmlwidgets","LANG→S4",5,0.0173052296403973
"htmlwidgets","VEC→VEC",5,0.0173052296403973
"htmlwidgets","BCODE→EXPR",4,0.0138441837123179
"htmlwidgets","LANG→SYM",4,0.0138441837123179
"htmlwidgets","SYM→ENV",4,0.0138441837123179
"htmlwidgets","SYM→BUILTIN",2,0.00692209185615893
"iterators","BCODE→STR",1486,24.6557159449146
"iterators","BCODE→ENV",1004,16.6583706653393
"iterators","STR→STR",834,13.8377302140368
"iterators","LGL→LGL",384,6.37132901941264
"iterators","BCODE→VEC",361,5.98971295835407
"iterators","SYM→NA",241,3.99867263978762
"iterators","STR→NA",239,3.96548863447818
"iterators","BCODE→CLOS",166,2.75427244068359
"iterators","BCODE→NA",156,2.58835241413639
"iterators","LANG→NA",140,2.32288037166086
"iterators","NIL→NIL",138,2.28969636635142
"iterators","BCODE→INT",136,2.25651236104198
"iterators","BCODE→LGL",101,1.67579226812676
"iterators","LGL→NA",92,1.52646424423428
"iterators","REAL→REAL",88,1.4600962336154
"iterators","BCODE→BUILTIN",60,0.995520159283225
"iterators","LANG→STR",59,0.978928156628505
"iterators","INT→INT",52,0.862784138045462
"iterators","BCODE→NIL",45,0.746640119462419
"iterators","LANG→ENV",43,0.713456114152978
"iterators","LANG→CLOS",27,0.447984071677451
"iterators","BCODE→REAL",25,0.414800066368011
"iterators","NIL→NA",23,0.38161606105857
"iterators","VEC→NA",21,0.348432055749129
"iterators","BCODE→LANG",16,0.265472042475527
"iterators","LANG→INT",16,0.265472042475527
"iterators","SYM→STR",15,0.248880039820806
"iterators","PROM→NA",12,0.199104031856645
"iterators","SYM→INT",11,0.182512029201925
"iterators","LANG→VEC",8,0.132736021237763
"iterators","LANG→LGL",6,0.0995520159283226
"iterators","REAL→NA",5,0.0829600132736021
"iterators","VEC→VEC",4,0.0663680106188817
"iterators","LANG→LANG",2,0.0331840053094409
"iterators","PROM→STR",2,0.0331840053094409
"iterators","SYM→CLOS",2,0.0331840053094409
"iterators","SYM→ENV",2,0.0331840053094409
"iterators","SYM→VEC",2,0.0331840053094409
"iterators","BCODE→EXPR",1,0.0165920026547204
"iterators","BCODE→SYM",1,0.0165920026547204
"iterators","LANG→SYM",1,0.0165920026547204
"jsonlite","BCODE→STR",8534,27.4829318562411
"jsonlite","BCODE→ENV",6811,21.9341749323715
"jsonlite","STR→STR",5737,18.475460517841
"jsonlite","LGL→LGL",1633,5.25892052041736
"jsonlite","LANG→NA",1368,4.40551333247456
"jsonlite","BCODE→VEC",783,2.52157671003478
"jsonlite","BCODE→LGL",677,2.18021383485766
"jsonlite","BCODE→CLOS",639,2.05783846451114
"jsonlite","BCODE→NA",518,1.66816952209197
"jsonlite","LGL→NA",386,1.24307613036197
"jsonlite","BCODE→INT",383,1.23341491691356
"jsonlite","NIL→NIL",322,1.03697024346258
"jsonlite","INT→INT",299,0.962900940358109
"jsonlite","PROM→NA",276,0.888831637253639
"jsonlite","REAL→REAL",250,0.80510112070076
"jsonlite","LANG→ENV",246,0.792219502769548
"jsonlite","SYM→NA",240,0.77289707587273
"jsonlite","LANG→STR",230,0.740693031044699
"jsonlite","STR→NA",172,0.553909571042123
"jsonlite","LANG→INT",164,0.528146335179699
"jsonlite","BCODE→REAL",133,0.428313796212804
"jsonlite","BCODE→BUILTIN",126,0.405770964833183
"jsonlite","SYM→STR",108,0.347803684142728
"jsonlite","VEC→NA",105,0.338142470694319
"jsonlite","SYM→LGL",99,0.318820043797501
"jsonlite","LANG→CLOS",94,0.302718021383486
"jsonlite","BCODE→NIL",86,0.276954785521061
"jsonlite","LANG→VEC",73,0.235089527244622
"jsonlite","BCODE→LANG",70,0.225428313796213
"jsonlite","LANG→LANG",52,0.167461033105758
"jsonlite","LANG→REAL",52,0.167461033105758
"jsonlite","SYM→REAL",52,0.167461033105758
"jsonlite","NIL→NA",42,0.135256988277728
"jsonlite","LANG→LGL",38,0.122375370346516
"jsonlite","PROM→LGL",35,0.112714156898106
"jsonlite","PROM→STR",34,0.109493752415303
"jsonlite","SYM→VEC",30,0.0966121344840912
"jsonlite","SYM→INT",29,0.0933917300012882
"jsonlite","PROM→REAL",18,0.0579672806904547
"jsonlite","BCODE→S4",16,0.0515264717248486
"jsonlite","SYM→CLOS",16,0.0515264717248486
"jsonlite","BCODE→SPECIAL",11,0.0354244493108334
"jsonlite","SYM→ENV",11,0.0354244493108334
"jsonlite","LANG→S4",8,0.0257632358624243
"jsonlite","PROM→CLOS",8,0.0257632358624243
"jsonlite","VEC→VEC",8,0.0257632358624243
"jsonlite","SYM→NIL",7,0.0225428313796213
"jsonlite","PROM→NIL",5,0.0161020224140152
"jsonlite","BCODE→LIST",3,0.00966121344840912
"jsonlite","PROM→INT",3,0.00966121344840912
"jsonlite","BCODE→EXPR",2,0.00644080896560608
"jsonlite","BCODE→SYM",2,0.00644080896560608
"jsonlite","LANG→SYM",2,0.00644080896560608
"jsonlite","SYM→BUILTIN",2,0.00644080896560608
"jsonlite","CLOS→CLOS",1,0.00322040448280304
"jsonlite","ENV→ENV",1,0.00322040448280304
"jsonlite","INT→NA",1,0.00322040448280304
"jsonlite","LANG→NIL",1,0.00322040448280304
"knitr","BCODE→STR",7038,24.663582842725
"knitr","BCODE→ENV",5720,20.04485562097
"knitr","STR→STR",5105,17.8896832071769
"knitr","LGL→LGL",1454,5.09531819456126
"knitr","SYM→NA",1223,4.28581440986824
"knitr","STR→NA",1205,4.22273619287917
"knitr","LANG→NA",875,3.06630221474629
"knitr","BCODE→VEC",809,2.83501541911971
"knitr","BCODE→INT",423,1.48233809924306
"knitr","BCODE→LGL",416,1.45780768152509
"knitr","INT→INT",409,1.43327726380712
"knitr","BCODE→CLOS",386,1.35267731987665
"knitr","LANG→STR",327,1.14592094196804
"knitr","NIL→NIL",326,1.14241659657976
"knitr","LGL→NA",294,1.03027754415475
"knitr","BCODE→NA",254,0.890103728623493
"knitr","LANG→INT",225,0.788477712363331
"knitr","BCODE→NIL",211,0.73941687692739
"knitr","REAL→REAL",179,0.627277824502383
"knitr","LANG→ENV",157,0.550182225960191
"knitr","VEC→NA",148,0.518643117465657
"knitr","BCODE→REAL",142,0.497617045135969
"knitr","BCODE→LANG",116,0.40650406504065
"knitr","BCODE→BUILTIN",108,0.378469301934399
"knitr","NIL→NA",105,0.367956265769554
"knitr","PROM→INT",89,0.311886739557051
"knitr","LANG→LGL",87,0.304878048780488
"knitr","SYM→STR",83,0.290860667227362
"knitr","LANG→VEC",82,0.28735632183908
"knitr","LANG→CLOS",51,0.178721614802355
"knitr","INT→NA",50,0.175217269414073
"knitr","PROM→NA",46,0.161199887860948
"knitr","REAL→NA",41,0.14367816091954
"knitr","BCODE→SYM",36,0.126156433978133
"knitr","SYM→INT",36,0.126156433978133
"knitr","SYM→SYM",33,0.115643397813288
"knitr","VEC→VEC",29,0.101626016260163
"knitr","PROM→STR",28,0.0981216708718811
"knitr","SYM→VEC",25,0.0876086347070367
"knitr","LANG→LANG",24,0.0841042893187553
"knitr","SYM→LANG",23,0.0805999439304738
"knitr","LANG→REAL",20,0.0700869077656294
"knitr","PROM→NIL",15,0.052565180824222
"knitr","SYM→LGL",14,0.0490608354359406
"knitr","PROM→REAL",13,0.0455564900476591
"knitr","SYM→ENV",12,0.0420521446593776
"knitr","LANG→SYM",11,0.0385477992710962
"knitr","SYM→REAL",9,0.0315391084945332
"knitr","PROM→CLOS",8,0.0280347631062518
"knitr","SYM→CLOS",7,0.0245304177179703
"knitr","BCODE→LIST",3,0.0105130361648444
"knitr","PROM→LGL",3,0.0105130361648444
"knitr","BCODE→EXPR",2,0.00700869077656294
"knitr","BCODE→SPECIAL",1,0.00350434538828147
"lazyeval","BCODE→STR",4474,22.6210941450096
"lazyeval","BCODE→ENV",3321,16.7913843664678
"lazyeval","STR→STR",2590,13.0953584791182
"lazyeval","SYM→NA",1274,6.44150065729599
"lazyeval","STR→NA",1159,5.86004651633128
"lazyeval","LGL→LGL",1140,5.76398017999798
"lazyeval","LANG→NA",1024,5.17746991606836
"lazyeval","BCODE→VEC",768,3.88310243705127
"lazyeval","BCODE→LGL",368,1.86065325108707
"lazyeval","INT→INT",309,1.56234199615735
"lazyeval","BCODE→CLOS",284,1.43593892203458
"lazyeval","BCODE→INT",271,1.37020932349075
"lazyeval","NIL→NIL",269,1.36009707756093
"lazyeval","BCODE→LANG",260,1.31459197087673
"lazyeval","BCODE→NIL",242,1.22358175750834
"lazyeval","BCODE→NA",235,1.18818889675397
"lazyeval","LANG→STR",204,1.03144908484174
"lazyeval","LANG→INT",199,1.00616847001719
"lazyeval","LGL→NA",195,0.985943978157549
"lazyeval","REAL→REAL",125,0.632015370613813
"lazyeval","LANG→VEC",105,0.530892911315603
"lazyeval","PROM→INT",101,0.510668419455961
"lazyeval","LANG→ENV",100,0.505612296491051
"lazyeval","LANG→CLOS",87,0.439882697947214
"lazyeval","VEC→NA",87,0.439882697947214
"lazyeval","BCODE→BUILTIN",81,0.409545960157751
"lazyeval","SYM→STR",69,0.348872484578825
"lazyeval","LANG→LGL",49,0.247750025280615
"lazyeval","NIL→NA",46,0.232581656385883
"lazyeval","BCODE→REAL",44,0.222469410456062
"lazyeval","PROM→NA",39,0.19718879563151
"lazyeval","BCODE→SYM",38,0.192132672666599
"lazyeval","VEC→VEC",28,0.141571443017494
"lazyeval","LANG→LANG",26,0.131459197087673
"lazyeval","PROM→STR",17,0.0859540904034786
"lazyeval","SYM→VEC",17,0.0859540904034786
"lazyeval","SYM→INT",16,0.0808979674385681
"lazyeval","REAL→NA",15,0.0758418444736576
"lazyeval","SYM→LGL",15,0.0758418444736576
"lazyeval","SYM→SYM",15,0.0758418444736576
"lazyeval","SYM→ENV",13,0.0657295985438366
"lazyeval","SYM→LANG",13,0.0657295985438366
"lazyeval","BCODE→SPECIAL",8,0.040448983719284
"lazyeval","PROM→CLOS",8,0.040448983719284
"lazyeval","SYM→CLOS",7,0.0353928607543735
"lazyeval","PROM→REAL",5,0.0252806148245525
"lazyeval","SYM→REAL",5,0.0252806148245525
"lazyeval","BCODE→LIST",3,0.0151683688947315
"lazyeval","BCODE→EXPR",2,0.010112245929821
"lazyeval","LANG→REAL",2,0.010112245929821
"lazyeval","LANG→SYM",2,0.010112245929821
"lazyeval","PROM→NIL",2,0.010112245929821
"lazyeval","PROM→LGL",1,0.00505612296491051
"lazyeval","PROM→VEC",1,0.00505612296491051
"lubridate","BCODE→STR",80062,34.8747658666202
"lubridate","BCODE→ENV",24362,10.6120137648647
"lubridate","LANG→NA",24177,10.531428322516
"lubridate","LGL→LGL",21762,9.47946160212571
"lubridate","STR→STR",20566,8.95848760726576
"lubridate","BCODE→NA",9997,4.35466306573159
"lubridate","BCODE→CLOS",9853,4.29193709979527
"lubridate","LGL→NA",4705,2.04948381757198
"lubridate","SYM→NA",4190,1.82515136995252
"lubridate","BCODE→REAL",4182,1.82166659406717
"lubridate","BCODE→VEC",3594,1.56553556649388
"lubridate","LANG→STR",2863,1.24711416996994
"lubridate","BCODE→INT",2785,1.21313760508777
"lubridate","STR→NA",1961,0.854205688896633
"lubridate","NIL→NIL",1744,0.75968114300649
"lubridate","INT→INT",1731,0.754018382192795
"lubridate","BCODE→LGL",1228,0.534913098401359
"lubridate","SYM→STR",1078,0.46957355055103
"lubridate","REAL→REAL",995,0.433419000740515
"lubridate","BCODE→NIL",727,0.316679008581261
"lubridate","BCODE→BUILTIN",629,0.273990503985712
"lubridate","BCODE→S4",608,0.264842967286666
"lubridate","LANG→ENV",511,0.222590059676787
"lubridate","VEC→NA",498,0.216927298863092
"lubridate","LANG→INT",469,0.204294986278695
"lubridate","PROM→NA",418,0.182079540009583
"lubridate","PROM→REAL",367,0.159864093740471
"lubridate","LANG→LGL",359,0.15637931785512
"lubridate","NIL→NA",289,0.1258875288583
"lubridate","SYM→REAL",288,0.125451931872631
"lubridate","REAL→NA",268,0.116739992159254
"lubridate","ENV→ENV",224,0.0975737247898245
"lubridate","CLOS→CLOS",223,0.0971381278041556
"lubridate","LANG→CLOS",212,0.0923465609617981
"lubridate","LANG→LANG",206,0.089732979047785
"lubridate","PROM→STR",185,0.0805854423487389
"lubridate","BCODE→LANG",152,0.0662107418216666
"lubridate","BCODE→SYM",145,0.0631615629219846
"lubridate","SYM→CLOS",143,0.0622903689506469
"lubridate","SYM→LANG",120,0.0522716382802631
"lubridate","SYM→SYM",120,0.0522716382802631
"lubridate","LANG→REAL",119,0.0518360412945942
"lubridate","LANG→S4",104,0.0453020865095614
"lubridate","SYM→LGL",81,0.0352833558391776
"lubridate","SYM→VEC",64,0.027878207082807
"lubridate","BCODE→SPECIAL",41,0.0178594764124232
"lubridate","PROM→VEC",30,0.0130679095700658
"lubridate","INT→NA",26,0.0113255216273903
"lubridate","LANG→VEC",25,0.0108899246417215
"lubridate","VEC→VEC",19,0.00827634272770832
"lubridate","BCODE→LIST",17,0.00740514875637061
"lubridate","SYM→INT",13,0.00566276081369517
"lubridate","PROM→INT",11,0.00479156684235745
"lubridate","SYM→ENV",10,0.00435596985668859
"lubridate","PROM→LANG",4,0.00174238794267544
"lubridate","PROM→CLOS",3,0.00130679095700658
"lubridate","LANG→NIL",2,0.000871193971337718
"lubridate","PROM→LGL",2,0.000871193971337718
"lubridate","BCODE→EXPR",1,0.000435596985668859
"lubridate","ENV→NA",1,0.000435596985668859
"lubridate","LANG→SYM",1,0.000435596985668859
"magrittr","BCODE→STR",4650,20.0336047563655
"magrittr","BCODE→ENV",3445,14.8421007281031
"magrittr","STR→STR",3017,12.9981474300978
"magrittr","LGL→LGL",1788,7.7032441514799
"magrittr","SYM→NA",1231,5.30351988281418
"magrittr","STR→NA",1155,4.97608892335531
"magrittr","BCODE→VEC",848,3.65344017922537
"magrittr","LANG→NA",710,3.05889448968162
"magrittr","BCODE→REAL",508,2.18861746585671
"magrittr","BCODE→LGL",477,2.05506010081427
"magrittr","INT→INT",462,1.99043556934212
"magrittr","LGL→NA",441,1.89996122528112
"magrittr","BCODE→INT",433,1.86549480849597
"magrittr","BCODE→CLOS",420,1.80948688122011
"magrittr","LANG→STR",312,1.34419025462065
"magrittr","BCODE→LANG",310,1.33557365042437
"magrittr","NIL→NIL",263,1.13308345181164
"magrittr","REAL→REAL",256,1.10292533712464
"magrittr","LANG→INT",227,0.977984576278489
"magrittr","BCODE→NIL",217,0.934901555297057
"magrittr","LANG→ENV",217,0.934901555297057
"magrittr","BCODE→NA",198,0.853043815432338
"magrittr","VEC→NA",172,0.741027960880617
"magrittr","BCODE→SYM",158,0.680711731506613
"magrittr","PROM→INT",158,0.680711731506613
"magrittr","BCODE→BUILTIN",150,0.646245314721468
"magrittr","SYM→REAL",131,0.564387574856749
"magrittr","SYM→STR",103,0.443755116108742
"magrittr","LANG→REAL",100,0.430830209814312
"magrittr","LANG→VEC",99,0.426521907716169
"magrittr","NIL→NA",70,0.301581146870019
"magrittr","LANG→LGL",68,0.292964542673732
"magrittr","SYM→VEC",66,0.284347938477446
"magrittr","SYM→INT",44,0.189565292318297
"magrittr","LANG→CLOS",37,0.159407177631295
"magrittr","INT→NA",32,0.13786566714058
"magrittr","LANG→LANG",31,0.133557365042437
"magrittr","VEC→VEC",30,0.129249062944294
"magrittr","PROM→REAL",26,0.112015854551721
"magrittr","PROM→NA",25,0.107707552453578
"magrittr","SYM→SYM",21,0.0904743440610056
"magrittr","SYM→LANG",18,0.0775494377665762
"magrittr","SYM→LGL",17,0.0732411356684331
"magrittr","PROM→NIL",14,0.0603162293740037
"magrittr","PROM→STR",13,0.0560079272758606
"magrittr","SYM→ENV",10,0.0430830209814312
"magrittr","SYM→CLOS",9,0.0387747188832881
"magrittr","PROM→CLOS",8,0.034466416785145
"magrittr","LANG→SYM",6,0.0258498125888587
"magrittr","REAL→NA",4,0.0172332083925725
"magrittr","BCODE→LIST",3,0.0129249062944294
"magrittr","BCODE→EXPR",1,0.00430830209814312
"magrittr","BCODE→SPECIAL",1,0.00430830209814312
"magrittr","PROM→LGL",1,0.00430830209814312
"markdown","BCODE→STR",4314,28.1739811912226
"markdown","BCODE→ENV",2507,16.3727795193312
"markdown","STR→STR",2269,14.8184430512017
"markdown","LGL→LGL",1239,8.09169278996865
"markdown","LANG→NA",929,6.0671368861024
"markdown","BCODE→VEC",447,2.9192789968652
"markdown","NIL→NIL",333,2.17476489028213
"markdown","BCODE→LGL",304,1.98537095088819
"markdown","BCODE→NA",297,1.93965517241379
"markdown","LGL→NA",283,1.84822361546499
"markdown","BCODE→INT",269,1.7567920585162
"markdown","STR→NA",252,1.64576802507837
"markdown","LANG→STR",248,1.619644723093
"markdown","BCODE→CLOS",243,1.58699059561129
"markdown","SYM→NA",222,1.44984326018809
"markdown","NIL→NA",125,0.816353187042842
"markdown","REAL→REAL",117,0.7641065830721
"markdown","INT→INT",115,0.751044932079415
"markdown","BCODE→BUILTIN",100,0.653082549634274
"markdown","LANG→ENV",88,0.574712643678161
"markdown","BCODE→NIL",87,0.568181818181818
"markdown","SYM→STR",75,0.489811912225705
"markdown","BCODE→RAW",74,0.483281086729363
"markdown","LANG→VEC",47,0.306948798328109
"markdown","VEC→NA",45,0.293887147335423
"markdown","LANG→CLOS",39,0.254702194357367
"markdown","LANG→INT",34,0.222048066875653
"markdown","SYM→VEC",34,0.222048066875653
"markdown","SYM→INT",30,0.195924764890282
"markdown","PROM→NA",25,0.163270637408568
"markdown","BCODE→LANG",24,0.156739811912226
"markdown","BCODE→REAL",21,0.137147335423197
"markdown","PROM→STR",12,0.0783699059561129
"markdown","SYM→ENV",11,0.0718390804597701
"markdown","LANG→LANG",8,0.0522466039707419
"markdown","LANG→LGL",8,0.0522466039707419
"markdown","PROM→CLOS",8,0.0522466039707419
"markdown","VEC→VEC",8,0.0522466039707419
"markdown","SYM→CLOS",7,0.0457157784743992
"markdown","BCODE→LIST",3,0.0195924764890282
"markdown","REAL→NA",3,0.0195924764890282
"markdown","BCODE→EXPR",2,0.0130616509926855
"markdown","BCODE→SYM",2,0.0130616509926855
"markdown","LANG→SYM",2,0.0130616509926855
"markdown","BCODE→SPECIAL",1,0.00653082549634274
"markdown","SYM→LGL",1,0.00653082549634274
"mvtnorm","BCODE→STR",7846,13.5096509805947
"mvtnorm","LGL→LGL",5333,9.18263684418961
"mvtnorm","STR→STR",4876,8.39575046920468
"mvtnorm","BCODE→ENV",4694,8.08237340082993
"mvtnorm","BCODE→REAL",4684,8.06515488058956
"mvtnorm","BCODE→VEC",4068,7.00449403378274
"mvtnorm","SYM→NA",2975,5.12250977151024
"mvtnorm","BCODE→CLOS",2349,4.04463040446304
"mvtnorm","STR→NA",2173,3.74158444823252
"mvtnorm","BCODE→INT",1679,2.89098954835821
"mvtnorm","LANG→STR",1621,2.79112213096407
"mvtnorm","LGL→NA",1515,2.60860581641614
"mvtnorm","INT→INT",1349,2.32277838042599
"mvtnorm","BCODE→LANG",1335,2.29867245208947
"mvtnorm","LANG→REAL",1131,1.94741463918591
"mvtnorm","REAL→REAL",1117,1.92330871084939
"mvtnorm","BCODE→LGL",750,1.29138901802779
"mvtnorm","LANG→NA",729,1.25523012552301
"mvtnorm","BCODE→NA",727,1.25178642147494
"mvtnorm","VEC→NA",711,1.22423678909035
"mvtnorm","LANG→ENV",674,1.16052826420097
"mvtnorm","BCODE→NIL",665,1.14503159598464
"mvtnorm","LANG→INT",582,1.00211787798957
"mvtnorm","NIL→NIL",545,0.938409353100195
"mvtnorm","LANG→LGL",494,0.850594899874305
"mvtnorm","NIL→NA",435,0.749005630456119
"mvtnorm","BCODE→SYM",418,0.719734146047489
"mvtnorm","SYM→SYM",385,0.662913029254266
"mvtnorm","LANG→SYM",325,0.559601907812043
"mvtnorm","SYM→REAL",288,0.495893382922672
"mvtnorm","SYM→STR",251,0.432184858033301
"mvtnorm","BCODE→BUILTIN",226,0.389138557432374
"mvtnorm","PROM→STR",207,0.35642336897567
"mvtnorm","PROM→NA",129,0.22211891110078
"mvtnorm","REAL→NA",121,0.208344094908484
"mvtnorm","PROM→INT",112,0.19284742669215
"mvtnorm","VEC→VEC",97,0.167019646331594
"mvtnorm","LANG→LANG",95,0.16357594228352
"mvtnorm","SYM→INT",91,0.156688534187372
"mvtnorm","LANG→CLOS",56,0.096423713346075
"mvtnorm","LANG→VEC",48,0.0826488971537786
"mvtnorm","INT→NA",45,0.0774833410816674
"mvtnorm","SYM→CLOS",45,0.0774833410816674
"mvtnorm","SYM→LANG",45,0.0774833410816674
"mvtnorm","SYM→VEC",18,0.030993336432667
"mvtnorm","BCODE→EXPR",17,0.0292714844086299
"mvtnorm","SYM→ENV",1,0.00172185202403705
"nloptr","BCODE→STR",3830,21.0347100175747
"nloptr","STR→STR",2448,13.4446397188049
"nloptr","BCODE→ENV",1501,8.24362917398946
"nloptr","LGL→LGL",1399,7.68343585237258
"nloptr","SYM→NA",809,4.44310193321617
"nloptr","BCODE→REAL",687,3.77306678383128
"nloptr","NIL→NIL",627,3.44354130052724
"nloptr","BCODE→VEC",611,3.35566783831283
"nloptr","BCODE→LGL",609,3.34468365553603
"nloptr","INT→INT",542,2.97671353251318
"nloptr","REAL→REAL",507,2.78449033391916
"nloptr","BCODE→NIL",421,2.3121704745167
"nloptr","VEC→NA",365,2.00461335676626
"nloptr","STR→NA",351,1.92772407732865
"nloptr","PROM→NA",305,1.67508787346221
"nloptr","BCODE→INT",262,1.43892794376098
"nloptr","BCODE→NA",259,1.42245166959578
"nloptr","BCODE→CLOS",258,1.41695957820738
"nloptr","LANG→LGL",254,1.39499121265378
"nloptr","PROM→REAL",248,1.36203866432337
"nloptr","LANG→ENV",219,1.20276801405975
"nloptr","LGL→NA",206,1.13137082601054
"nloptr","LANG→INT",205,1.12587873462214
"nloptr","NIL→NA",181,0.994068541300527
"nloptr","LANG→STR",159,0.873242530755712
"nloptr","SYM→INT",153,0.840289982425308
"nloptr","SYM→STR",144,0.790861159929701
"nloptr","LANG→NA",124,0.681019332161687
"nloptr","PROM→INT",105,0.576669595782074
"nloptr","PROM→STR",102,0.560193321616872
"nloptr","BCODE→EXPR",69,0.378954305799649
"nloptr","BCODE→BUILTIN",68,0.373462214411248
"nloptr","BCODE→LANG",54,0.296572934973638
"nloptr","INT→NA",28,0.15377855887522
"nloptr","LANG→CLOS",23,0.126318101933216
"nloptr","LANG→VEC",20,0.109841827768014
"nloptr","PROM→CLOS",11,0.0604130052724077
"nloptr","LANG→REAL",9,0.0494288224956063
"nloptr","SYM→REAL",8,0.0439367311072056
"nloptr","LANG→LANG",6,0.0329525483304042
"nloptr","BCODE→SYM",5,0.0274604569420035
"nloptr","SYM→LANG",4,0.0219683655536028
"nloptr","SYM→SYM",4,0.0219683655536028
"nloptr","VEC→VEC",3,0.0164762741652021
"nloptr","SYM→ENV",2,0.0109841827768014
"nloptr","SYM→VEC",2,0.0109841827768014
"nloptr","LANG→SYM",1,0.0054920913884007
"psych","BCODE→REAL",716246,14.569388511467
"psych","BCODE→STR",707821,14.39801289721
"psych","PROM→REAL",462946,9.41693235819761
"psych","REAL→REAL",355415,7.22960996334087
"psych","BCODE→ENV",333168,6.77707663510643
"psych","STR→STR",321755,6.54492115908091
"psych","LGL→LGL",294308,5.98661297100833
"psych","BCODE→INT",281644,5.72901050466406
"psych","LANG→REAL",182879,3.72000011391139
"psych","BCODE→CLOS",151569,3.08311340977059
"psych","LANG→NA",130762,2.65987158118363
"psych","BCODE→VEC",109750,2.23245978216074
"psych","LGL→NA",101516,2.06496935987089
"psych","BCODE→LGL",100803,2.05046599928154
"psych","BCODE→NA",90315,1.8371262435157
"psych","NIL→NIL",76810,1.56241672772453
"psych","INT→INT",70157,1.42708593108931
"psych","SYM→NA",64562,1.31327625016731
"psych","LANG→INT",51049,1.03840400382254
"psych","BCODE→BUILTIN",38705,0.787310759622156
"psych","LANG→ENV",37416,0.761090799173817
"psych","LANG→STR",34795,0.707776201551555
"psych","STR→NA",30738,0.625251469558606
"psych","BCODE→NIL",29682,0.603771036483783
"psych","PROM→NA",16529,0.336221665050888
"psych","BCODE→LANG",13836,0.281442492446251
"psych","LANG→LGL",11926,0.242590572774934
"psych","SYM→INT",10697,0.217591091478574
"psych","VEC→NA",10361,0.210756408227494
"psych","LANG→LANG",10113,0.205711761065983
"psych","LANG→CLOS",9456,0.192347514351818
"psych","PROM→INT",7924,0.161184613337966
"psych","REAL→NA",7462,0.151786923867731
"psych","PROM→STR",7431,0.151156342972542
"psych","LANG→S4",5028,0.102276152935802
"psych","NIL→NA",4980,0.101299769614219
"psych","SYM→REAL",4867,0.0990012005446592
"psych","PROM→NIL",3347,0.0680823953612028
"psych","BCODE→S4",3124,0.0635462811796826
"psych","INT→NA",2538,0.0516262681286922
"psych","SYM→STR",2282,0.0464188904135838
"psych","BCODE→SYM",1300,0.026443714959535
"psych","LANG→VEC",1269,0.0258131340643461
"psych","SYM→SYM",1256,0.0255486969147508
"psych","SYM→LANG",1037,0.0210939480100291
"psych","SYM→VEC",773,0.0157238397413235
"psych","SYM→CLOS",742,0.0150932588461346
"psych","CLOS→CLOS",527,0.0107198752182115
"psych","PROM→LGL",364,0.0074042401886698
"psych","PROM→VEC",350,0.00711946171987481
"psych","SYM→LGL",309,0.00628546763268948
"psych","LANG→SYM",223,0.00453611418152024
"psych","BCODE→LIST",206,0.00419031175512632
"psych","SYM→S4",149,0.00303085656074671
"psych","SYM→ENV",135,0.00274607809195171
"psych","PROM→CLOS",133,0.00270539545355243
"psych","ENV→ENV",129,0.00262403017675386
"psych","VEC→VEC",105,0.00213583851596244
"psych","BCODE→SPECIAL",104,0.0021154971967628
